symbol,period_end,filing_date,fiscal_period,currency,source_url,revenue,net_income,equity,assets,operating_cf,capex,debt,cash,shares_outstanding
EGAL,2024-03-31,2024-04-30,Q3 2024,EGP,https://english.mubasher.info/news/4282547/Egypt-Aluminum-s-net-profit-soars-33-YoY-in-9M-23-24/,,1789086459.0,11467955499.0,19127195046.0,4793987216.0,,7659239547.0,,412500000.0
EGAL,2024-06-30,2024-08-29,Q4 2023,EGP,https://english.mubasher.info/markets/EGX/stocks/EGAL/financial-statements,,-225373480.0,9314548741.0,17816439452.0,2444683948.0,,8501890711.0,,412500000.0
EGAL,2024-06-30,2024-09-30,FY 2024,EGP,https://english.mubasher.info/news/4347936/Egypt-Aluminum-logs-EGP-9-3bn-net-profits-in-FY23-24/,,9324234387.0,15566403860.0,20492508818.0,11176487209.0,,4926104958.0,,412500000.0
EGAL,2024-09-30,2024-11-14,Q1 2025,EGP,https://english.mubasher.info/news/4368932/Egypt-Aluminum-s-profits-leap-160-in-Q1-24-25/,,4232074429.0,19798478289.0,26389090577.0,2417530716.0,,6590612288.0,,412500000.0
EGAL,2025-06-30,2025-08-24,FY 2025,EGP,https://english.mubasher.info/news/4490021/Egypt-Aluminum-s-net-profits-cross-EGP-10-1bn-in-FY24-25/,,10185590052.0,22373758710.0,29337064428.0,4661412352.0,,6963305718.0,,412500000.0
EGAL,2025-06-30,2025-08-29,Q4 2024,EGP,https://english.mubasher.info/markets/EGX/stocks/EGAL/financial-statements,,4096699119.0,15566403860.0,20492508818.0,3686062272.0,,4926104958.0,,412500000.0
EGAL,2025-09-30,2025-10-27,Q1 2026,EGP,https://english.mubasher.info/news/4514010/Egypt-Aluminum-posts-43-lower-net-profits-in-Q1-25-26/,,2415725216.0,20816951560.0,32610372965.0,2397850365.0,,11793421405.0,,412500000.0
EGAL,2025-12-31,2026-03-01,Q2 2025,EGP,https://english.mubasher.info/markets/EGX/stocks/EGAL/financial-statements,,3122469752.0,19542712839.0,26622762177.0,29853863.0,,,,412500000.0
EGCH,2021-06-30,2021-09-28,FY 2020,EGP,https://english.mubasher.info/markets/EGX/stocks/EGCH/financial-statements,,-1350099511.0,3922130273.0,13205983418.0,794361297.0,,9283853145.0,,1986578999.0
EGCH,2021-09-30,2021-11-29,Q1 2021,EGP,https://english.mubasher.info/markets/EGX/stocks/EGCH/financial-statements,,-414841939.0,3673594105.0,13095813026.0,-38255081.0,,9422218921.0,,1986578999.0
EGCH,2021-09-30,2021-12-02,Q1 2022,EGP,https://english.mubasher.info/news/3884140/Kima-turns-to-profitability-in-Q1-21-22/,,122043854.0,4358960807.0,13199173274.0,362347374.0,,8840212467.0,,1986578999.0
EGCH,2021-12-31,2022-01-12,Q2 2022,EGP,https://english.mubasher.info/news/3898036/Kima-records-EGP-350m-net-profits-in-initial-Q2-FY21-22/,,209186146.0,4563316333.0,13245633691.0,517868728.0,,8682317358.0,,1986578999.0
EGCH,2021-12-31,2022-03-01,Q2 2021,EGP,https://english.mubasher.info/markets/EGX/stocks/EGCH/financial-statements,,-216409046.0,3502441988.0,12964761809.0,-35587375.0,,9462319821.0,,1986578999.0
EGCH,2022-03-31,2022-05-30,Q3 2021,EGP,https://english.mubasher.info/markets/EGX/stocks/EGCH/financial-statements,,-387893014.0,3120247935.0,12837687142.0,28753267.0,,9717439207.0,,1986578999.0
EGCH,2022-03-31,2022-06-26,Q3 2022,EGP,https://english.mubasher.info/news/3976200/Kima-turns-profitable-at-EGP-482m-in-9M-21-22/,,150718000.0,4843295000.0,14393638000.0,245716927.0,,9550343000.0,,1986578999.0
EGCH,2022-06-30,2022-08-23,FY 2022,EGP,https://english.mubasher.info/news/4001693/Kima-shifts-to-profits-in-FY21-22/,,651486000.0,4891229000.0,13801769000.0,1184727510.0,,8910540000.0,,1986578999.0
EGCH,2022-06-30,2022-08-29,Q4 2021,EGP,https://english.mubasher.info/markets/EGX/stocks/EGCH/financial-statements,,-405271490.0,2670295099.0,12648295675.0,242289284.0,,9978000576.0,,1986578999.0
EGCH,2022-06-30,2022-09-28,FY 2021,EGP,https://english.mubasher.info/markets/EGX/stocks/EGCH/financial-statements,,-1424415489.0,2670295099.0,12648295675.0,197200095.0,,9978000576.0,,1986578999.0
EGCH,2022-09-30,2022-11-15,Q1 2023,EGP,https://english.mubasher.info/news/4040131/Kima-s-profits-jump-386-in-Q1-FY22-23/,,471220000.0,5462760000.0,14579644000.0,339154481.0,,9116884000.0,,1986578999.0
EGCH,2022-12-31,2023-02-14,Q2 2023,EGP,https://english.mubasher.info/news/4074737/Kima-sees-higher-profits-at-nearly-EGP-604-5m-in-H1-22-23/,,133226000.0,6364873000.0,16811819000.0,889118683.0,,10446946000.0,,1986578999.0
EGCH,2023-03-31,2023-05-17,Q3 2023,EGP,https://english.mubasher.info/news/4126980/Kima-s-net-profits-exceed-EGP-1bn-in-9M-22-23/,,500605000.0,7093209000.0,19289281000.0,1402364733.0,,12196072000.0,,1986578999.0
EGCH,2023-06-30,2023-08-21,FY 2023,EGP,https://english.mubasher.info/news/4173490/Kima-records-83-leap-in-FY22-23-net-profits/,,1150767000.0,7249636000.0,18727840000.0,2749700020.0,,11478204000.0,,1986578999.0
EGCH,2023-06-30,2023-08-29,Q4 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/EGCH/financial-statements,,169538000.0,4891229000.0,13801769000.0,58794481.0,,8910540000.0,,1986578999.0
EGCH,2023-09-30,2023-11-23,Q1 2024,EGP,https://english.mubasher.info/news/4218821/Kima-sees-lower-profits-at-EGP-350-5m-in-Q1-23-24/,,350468000.0,8502495000.0,19989725000.0,198401222.0,,11487230000.0,,1986578999.0
EGCH,2023-12-31,2024-02-22,Q2 2024,EGP,https://english.mubasher.info/news/4250878/Kima-s-profits-fall-15-in-H1-23-24/,,163148000.0,9268384000.0,21585698000.0,1091344444.0,,12317314000.0,,1986578999.0
EGCH,2024-03-31,2024-06-13,Q3 2024,EGP,https://english.mubasher.info/news/4303901/Kima-sees-plunge-in-9M-23-24-net-profits/,,-411336000.0,8383047000.0,25852368000.0,1003741584.0,,17469321000.0,,1986578999.0
EGCH,2024-06-30,2024-08-29,Q4 2023,EGP,https://english.mubasher.info/markets/EGX/stocks/EGCH/financial-statements,,45716000.0,7249636000.0,18727840000.0,119062123.0,,11478204000.0,,1986578999.0
EGCH,2024-06-30,2024-10-17,FY 2024,EGP,https://english.mubasher.info/news/4354860/Kima-s-net-profits-hit-EGP-2-5bn-in-FY23-24/,,2537934000.0,14560104000.0,29161022000.0,2292474821.0,,14600918000.0,,1986578999.0
EGCH,2025-03-31,2025-06-03,Q3 2025,EGP,https://english.mubasher.info/news/4458083/Kima-registers-over-EGP-811-5m-profits-in-9M-24-25/,,1518000.0,15203959000.0,30867432000.0,,,15663473000.0,,1986578999.0
EGCH,2025-06-30,2025-08-29,Q4 2024,EGP,https://english.mubasher.info/markets/EGX/stocks/EGCH/financial-statements,,2435654000.0,14560104000.0,29161022000.0,-1012429.0,,14600918000.0,,1986578999.0
EGCH,2025-09-30,2025-11-29,Q1 2025,EGP,https://english.mubasher.info/markets/EGX/stocks/EGCH/financial-statements,,38171000.0,14786800000.0,30465483000.0,568208616.0,,15678683000.0,,1986578999.0
EGCH,2025-12-31,2026-03-01,Q2 2025,EGP,https://english.mubasher.info/markets/EGX/stocks/EGCH/financial-statements,,771966000.0,14885803000.0,30348082000.0,,,15462279000.0,,1986578999.0
EMFD,2021-03-31,2021-05-30,Q1 2021,EGP,https://english.mubasher.info/markets/EGX/stocks/EMFD/financial-statements,,529120460.0,18748283617.0,56013658601.0,143974964.0,,37265374984.0,,5446929384.0
EMFD,2021-06-30,2021-08-29,Q2 2021,EGP,https://english.mubasher.info/markets/EGX/stocks/EMFD/financial-statements,,801067166.0,19549350783.0,57289924207.0,-510691292.0,,37740573424.0,,5446929384.0
EMFD,2021-09-30,2021-11-02,Q3 2021,EGP,https://english.mubasher.info/news/3870853/Emaar-Misr-for-Development-s-9M-profit-surges-138-/,,1483949496.0,21033300279.0,60262606801.0,249739704.0,,39229306522.0,,5446929384.0
EMFD,2021-12-31,2022-03-01,Q4 2021,EGP,https://english.mubasher.info/markets/EGX/stocks/EMFD/financial-statements,,1305382996.0,22338683275.0,62786351674.0,1010389135.0,,40447668399.0,,5446929384.0
